Format Version,1.24,Take Name,Take 2025-07-02 05.22.24 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-02 05.22.25.163 午後,Capture Start Frame,702449,Total Frames in Take,666,Total Exported Frames,666,Rotation Type,YXZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
196,1.633333,-11.481604,-53.061474,9.101865,58.864147,134.902145,34.568100,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.103536,159.625412,53.034950,7.620545,136.965622,6.755099,104.617310,144.347641,3.920915,-78.863861,80.116806,34.406040,109.909851,163.147812,53.133896,205.504730,113.051422,46.172112,-82.449600,98.413185,82.565781,-85.768875,129.510971,40.140873,,,,,,,,,
197,1.641667,-11.493659,-53.120922,9.173290,58.893398,134.980286,34.591236,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.117221,159.697754,53.113163,7.621898,136.974808,6.747037,104.617744,144.338043,3.927574,-78.866020,80.141563,34.410004,109.896400,163.143784,53.161907,205.617477,113.324936,46.097321,-82.426506,98.378487,82.528847,-85.741379,129.529327,40.138481,,,,,,,,,
198,1.650000,-11.451387,-53.111469,9.088580,58.863342,134.934860,34.591579,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.100217,159.615128,53.034451,7.620777,136.964066,6.750844,104.605576,144.338501,3.931581,-78.862457,80.143555,34.401909,109.914856,163.148712,53.134739,205.502075,113.028580,46.171520,-82.426620,98.384537,82.524467,-85.746407,129.494324,40.151287,,,,,,,,,
199,1.658333,-11.530304,-53.045662,9.189236,58.895996,134.956360,34.565052,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.092795,159.628143,53.028465,7.622870,136.958298,6.747220,104.627945,144.399048,3.975921,-78.855347,80.143188,34.402355,109.891472,163.144577,53.154976,205.619690,113.312721,46.090313,-82.440399,98.387527,82.553032,-85.765289,129.459396,40.145233,,,,,,,,,
200,1.666667,-11.466366,-53.128689,9.097824,58.852810,134.927521,34.570095,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.074830,159.653427,53.001450,7.617468,136.964386,6.747630,104.605652,144.294296,3.886525,-78.868614,80.122475,34.399651,109.914566,163.152435,53.132408,205.473160,113.046951,46.174461,-82.449768,98.403915,82.563164,-85.775589,129.481430,40.130531,,,,,,,,,
201,1.675000,-11.441805,-53.102375,9.070859,58.859352,134.947510,34.591412,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.096980,159.625214,53.027637,7.617788,137.040283,6.814329,104.614708,144.338547,3.923188,-78.845993,80.120605,34.409664,109.895767,163.144867,53.158009,205.495972,113.042671,46.172737,-82.452858,98.415703,82.560913,-85.751045,129.606842,40.122723,,,,,,,,,
202,1.683333,-11.507056,-53.096840,9.181527,58.893635,134.967438,34.570763,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.102428,159.630173,53.033901,7.621591,136.961472,6.747295,104.603546,144.359833,3.944835,-78.865311,80.123405,34.403633,109.907677,163.141388,53.135086,205.631912,113.327271,46.082779,-82.451874,98.398575,82.560364,-85.743065,129.594055,40.153278,,,,,,,,,
203,1.691667,-11.569699,-52.989388,9.153589,58.918694,134.807755,34.482796,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.101810,159.626144,53.034245,7.619303,136.964279,6.747412,104.777824,144.184052,3.875327,-78.859184,80.133537,34.400578,109.917473,163.143661,53.128971,205.503250,113.034470,46.166817,-82.436699,98.370926,82.521889,-85.734154,129.515274,40.153324,,,,,,,,,
204,1.700000,-11.496826,-53.142124,9.158135,58.894764,134.951294,34.568996,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.097723,159.624115,53.031925,7.618124,136.963455,6.742136,104.614838,144.309998,3.929884,-78.847084,80.139503,34.405827,109.908638,163.144501,53.131050,205.623764,113.315414,46.104641,-82.443710,98.388542,82.545052,-85.747162,129.558716,40.140755,,,,,,,,,
205,1.708333,-11.527970,-53.064953,9.194728,58.908379,134.956558,34.555950,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.097953,159.627930,53.031223,7.621344,136.968979,6.748058,104.621567,144.384613,3.957569,-78.860260,80.134064,34.404411,109.913635,163.151367,53.128799,205.665710,113.359749,46.072647,-82.420113,98.413551,82.571854,-85.733803,129.515915,40.137058,,,,,,,,,
206,1.716667,-11.518644,-53.108532,9.198867,58.906059,134.967346,34.562771,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.102467,159.621277,53.027550,7.623266,136.959015,6.747368,104.618881,144.342575,3.926381,-78.854263,80.123520,34.401493,109.914192,163.143570,53.131729,205.659790,113.368668,46.075764,-82.450722,98.400665,82.556747,-85.750038,129.559250,40.142231,,,,,,,,,
207,1.725000,-11.410597,-53.226715,9.070375,58.862595,134.960663,34.604931,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.118523,159.706696,53.110046,7.620770,136.970383,6.746830,104.607208,144.254822,3.842803,-78.860413,80.127777,34.416862,109.914948,163.143829,53.129360,205.499084,113.035645,46.170517,-82.437294,98.378494,82.527954,-85.716492,129.386261,40.136986,,,,,,,,,
208,1.733333,-11.449121,-53.167313,9.089586,58.892010,135.002441,34.596725,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.224595,159.738708,53.036415,7.622822,137.039886,6.815930,104.614609,144.360336,3.942396,-78.868034,80.137634,34.402954,109.894211,163.144714,53.162521,205.495224,113.028519,46.172699,-82.437447,98.379532,82.551125,-85.751740,129.510635,40.131054,,,,,,,,,
209,1.741667,-11.409842,-53.104454,9.048499,58.863197,134.964401,34.618721,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.121357,159.713959,53.109352,7.613591,137.042358,6.820246,104.610046,144.363510,3.947706,-78.853462,80.113342,34.410870,109.910614,163.142029,53.133072,205.509140,113.033875,46.167473,-82.435318,98.374901,82.522911,-85.755028,129.476425,40.140018,,,,,,,,,
210,1.750000,-11.469703,-53.046986,9.086848,58.862724,134.911697,34.581215,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.096803,159.622055,53.037304,7.623228,136.969711,6.746748,104.620285,144.373978,3.964034,-78.853394,80.128510,34.405525,109.915314,163.146652,53.135132,205.500610,113.043770,46.171158,-82.434006,98.370956,82.551132,-85.752525,129.599579,40.130623,,,,,,,,,
211,1.758333,-11.484204,-53.111359,9.168011,58.897491,134.999969,34.605026,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.117435,159.718979,53.110832,7.618067,136.966537,6.744539,104.610931,144.396225,3.989004,-78.844055,80.111633,34.395779,109.914627,163.145416,53.128368,205.636246,113.331970,46.089748,-82.428085,98.369751,82.522552,-85.736320,129.509247,40.149422,,,,,,,,,
212,1.766667,-11.450853,-53.024643,9.066384,58.863827,134.939224,34.589790,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.099153,159.620789,53.031532,7.615450,137.046112,6.819252,104.620651,144.406433,3.978110,-78.850548,80.142227,34.402824,109.909760,163.142807,53.134598,205.500549,113.044807,46.170063,-82.434990,98.370621,82.553986,-85.761971,129.480148,40.145321,,,,,,,,,
213,1.775000,-11.468639,-53.032864,9.090489,58.865517,134.908325,34.590557,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.116014,159.703278,53.113548,7.624375,136.962311,6.751053,104.620888,144.384506,3.965180,-78.873489,80.134079,34.414532,109.915558,163.146667,53.131119,205.497574,113.031487,46.170746,-82.443314,98.408531,82.554634,-85.756630,129.464584,40.131767,,,,,,,,,
214,1.783333,-11.659207,-52.893120,9.265742,58.948284,134.832047,34.456398,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.075333,159.640228,53.004742,7.623497,136.974777,6.743901,104.782288,144.248657,3.942788,-78.868675,80.144653,34.402500,109.894035,163.147720,53.161018,205.629715,113.321419,46.088955,-82.445160,98.389503,82.556847,-85.768272,129.487366,40.135841,,,,,,,,,
215,1.791667,-11.481960,-53.032604,9.092001,58.877293,134.914093,34.556393,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.081865,159.652954,53.001167,7.616435,137.042297,6.813102,104.627754,144.349411,3.952822,-78.863091,80.131599,34.411587,109.914253,163.144440,53.136166,205.507492,113.030533,46.173866,-82.434555,98.364677,82.519943,-85.758392,129.485275,40.131855,,,,,,,,,
216,1.800000,-11.456581,-53.078648,9.075981,58.866776,134.934677,34.574692,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.101627,159.626709,53.029263,7.654813,137.009583,6.746975,104.602837,144.351196,3.916078,-78.855934,80.123604,34.402958,109.896637,163.149033,53.159798,205.496155,113.027893,46.173927,-82.439003,98.385986,82.554092,-85.745415,129.546097,40.129745,,,,,,,,,
217,1.808333,-11.642228,-52.925701,9.262789,58.949909,134.843414,34.473099,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.099099,159.626114,53.033188,7.619016,136.961975,6.739368,104.770874,144.247986,3.937586,-78.853363,80.120117,34.405567,109.895706,163.145020,53.160183,205.634628,113.317963,46.083633,-82.416199,98.394318,82.538002,-85.748077,129.449341,40.150517,,,,,,,,,
218,1.816667,-11.489302,-53.069656,9.159950,58.901249,134.996201,34.573448,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.079282,159.645294,53.007824,7.615877,137.049118,6.811108,104.618629,144.372452,3.979883,-78.862801,80.132469,34.398979,109.910606,163.147339,53.133533,205.657562,113.342476,46.067429,-82.436913,98.386604,82.547508,-85.757530,129.490067,40.134136,,,,,,,,,
219,1.825000,-11.456413,-53.170746,9.156475,58.898293,135.016022,34.607250,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.117176,159.704285,53.112885,7.627093,136.968918,6.752830,104.605095,144.343079,3.913799,-78.853119,80.137894,34.404926,109.917244,163.135513,53.132847,205.659058,113.343338,46.080627,-82.451347,98.401390,82.560509,-85.756012,129.496201,40.131363,,,,,,,,,
220,1.833333,-11.467531,-53.147476,9.155571,58.897591,135.001770,34.584068,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.097122,159.620880,53.035957,7.620039,137.047653,6.816406,104.616646,144.295990,3.883903,-78.863914,80.121201,34.404194,109.902100,163.145172,53.157562,205.650513,113.339951,46.078506,-82.453819,98.405571,82.565331,-85.756416,129.586960,40.129990,,,,,,,,,
221,1.841667,-11.656101,-52.897278,9.271830,58.962147,134.831894,34.459705,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.098311,159.621704,53.032036,7.619964,136.968658,6.749207,104.789558,144.263733,3.932260,-78.839783,80.125641,34.408569,109.914940,163.134689,53.134838,205.652573,113.339371,46.089443,-82.424469,98.420349,82.576920,-85.738609,129.524521,40.143383,,,,,,,,,
222,1.850000,-11.449971,-53.090229,9.067645,58.852093,134.952423,34.590916,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.073536,159.649261,53.011761,7.616945,137.045898,6.819420,104.617943,144.353226,3.947664,-78.863426,80.134682,34.409611,109.841568,163.103348,53.177761,205.500549,113.037651,46.182636,-82.438469,98.386787,82.564171,-85.720993,129.476852,40.139431,,,,,,,,,
223,1.858333,-11.466520,-53.119896,9.131516,58.869675,135.007751,34.610626,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.092644,159.623581,53.054081,7.612933,137.065125,6.841019,104.599876,144.357437,3.952389,-78.864670,80.120148,34.417042,109.851898,163.106293,53.173141,205.615051,113.328453,46.126701,-82.434792,98.373558,82.534897,-85.747269,129.436447,40.153244,,,,,,,,,
224,1.866667,-11.480284,-53.028278,9.090096,58.857372,134.942734,34.611656,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.096081,159.633148,53.083618,7.617915,137.079559,6.863282,104.620544,144.376709,3.961569,-78.873154,80.125687,34.416824,109.834206,163.117065,53.226578,205.497681,113.071365,46.229244,-82.444214,98.375954,82.576317,-85.768433,129.475174,40.162144,,,,,,,,,
225,1.875000,-11.448022,-53.092342,9.075770,58.882626,134.986862,34.675045,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.109811,159.709717,53.193810,7.615531,137.095688,6.886167,104.609604,144.369659,3.982903,-78.873154,80.112747,34.435047,109.835281,163.111771,53.258148,205.640106,113.080635,46.282158,-82.433327,98.344154,82.564590,-85.762344,129.502136,40.181801,,,,,,,,,
226,1.883333,-11.606894,-52.826801,9.164664,58.960682,134.842773,34.582169,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.214050,159.745834,53.143726,7.609311,137.111710,6.923651,104.769714,144.319305,4.014990,-78.865883,80.111145,34.440163,109.850723,163.087402,53.361153,205.648392,113.087273,46.307934,-82.446342,98.345093,82.607445,-85.763824,129.476730,40.217663,,,,,,,,,
227,1.891667,-11.598373,-52.802582,9.165327,58.930065,134.833893,34.643410,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.003191,159.603851,53.274979,7.610591,137.123444,6.953798,104.776268,144.294464,4.046709,-78.851295,80.084366,34.464584,109.853661,163.090179,53.400494,205.626587,113.100182,46.342010,-82.452942,98.352196,82.635864,-85.842728,129.704224,40.326714,,,,,,,,,
228,1.900000,-11.441344,-53.004288,9.070099,58.879936,134.998611,34.795002,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.091322,159.684311,53.336189,7.608373,137.138336,6.995066,104.583595,144.442917,4.107017,-78.866859,80.099876,34.473381,109.849052,163.092377,53.440674,205.642639,113.124252,46.373959,-82.459061,98.339783,82.659317,-85.775131,129.594086,40.317642,,,,,,,,,
229,1.908333,-11.573799,-52.912273,9.164193,58.944447,134.863983,34.763981,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.103436,159.696472,53.353352,7.732896,137.010620,7.013884,104.742989,144.309235,4.117079,-78.874550,80.096703,34.509190,109.861732,163.065460,53.515556,205.628342,113.111435,46.429092,-82.458435,98.329460,82.683426,-85.838959,129.644623,40.420403,,,,,,,,,
230,1.916667,-11.680755,-52.700344,9.236391,58.901951,134.817215,34.781006,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.016994,159.490036,53.517262,7.596083,137.170364,7.093243,104.746262,144.318024,4.126640,-78.883049,80.035202,34.533810,109.746155,163.036850,53.646683,205.599686,113.278107,46.561321,-82.466522,98.295334,82.720924,-85.766197,129.537598,40.523506,,,,,,,,,
231,1.925000,-11.715170,-52.702251,9.275230,58.912373,134.775116,34.831547,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,7.993305,159.462128,53.587925,7.718831,137.054153,7.113526,104.739868,144.331390,4.159571,-78.894249,80.047287,34.556282,109.725838,163.031326,53.702629,205.591232,113.286049,46.606144,-82.464371,98.293770,82.754646,-85.743759,129.699860,40.600204,,,,,,,,,
232,1.933333,-11.687888,-52.715736,9.262334,58.911400,134.790298,34.904121,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,88.032242,-5.920196,150.117798,-82.133133,102.987923,52.625298,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,8.012765,159.437988,53.652618,7.626277,137.155212,7.348805,104.754677,144.272476,4.202000,-78.892242,80.030670,34.585560,109.725098,163.031937,53.764526,205.595184,113.289574,46.648956,-82.503059,98.216209,82.796402,-85.725388,129.753036,40.705067,,,,,,,,,
